model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,in_features,hidden_features,hidden_layers,out_features,device,max_iters,fourier_features,scale
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,969.9293685157296,60.97473096851335,0.014894760213792324,7.755453824996948,0.001,3,64,3,1,cuda,2000,32,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1427.190821881275,60.97473096851335,0.021215753629803658,7.6852638721466064,0.001,3,64,3,1,cuda,2000,32,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,2301.1072793779285,60.97473096851335,0.022797375917434692,7.750862121582031,0.001,3,64,3,1,cuda,2000,32,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1399.4210069444443,60.97473096851335,0.01839783973991871,7.691476821899414,0.001,3,64,3,1,cuda,2000,32,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1318.6566291206493,60.97473096851335,0.020204907283186913,7.682769775390625,0.001,3,64,3,1,cuda,2000,32,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1334.0118154911313,60.97473096851335,0.020696228370070457,7.678922653198242,0.001,3,64,3,1,cuda,2000,32,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,583.3960045912818,45.96646836127636,0.009102624841034412,8.815478086471558,0.001,3,64,3,1,cuda,2000,64,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,818.3826320908635,45.96646836127636,0.01223462913185358,8.798118352890015,0.001,3,64,3,1,cuda,2000,64,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,621.2477932563588,45.96646836127636,0.01040048711001873,8.749908208847046,0.001,3,64,3,1,cuda,2000,64,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,649.2043551811412,45.96646836127636,0.00966040138155222,8.754000186920166,0.001,3,64,3,1,cuda,2000,64,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,505.3688961575468,45.96646836127636,0.009780382737517357,8.747231245040894,0.001,3,64,3,1,cuda,2000,64,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1263.5100676142067,45.96646836127636,0.0174541138112545,8.764170408248901,0.001,3,64,3,1,cuda,2000,64,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1395.6071133492303,45.96646836127636,0.019814053550362587,8.750192403793335,0.001,3,64,3,1,cuda,2000,64,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,968.8717421770415,45.96646836127636,0.017840076237916946,8.762184619903564,0.001,3,64,3,1,cuda,2000,64,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,944.3034560115461,45.96646836127636,0.015995988622307777,8.822046041488647,0.001,3,64,3,1,cuda,2000,64,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,852.9009292377845,45.96646836127636,0.017242129892110825,8.894715309143066,0.001,3,64,3,1,cuda,2000,64,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,45.790362167015864,0.027757130563259125,0.5673561096191406,0.001,3,64,4,1,cuda,100,32,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1894.2887147548527,45.790362167015864,0.028562502935528755,0.544992208480835,0.001,3,64,4,1,cuda,100,32,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1403.248844335676,45.790362167015864,0.024090062826871872,0.514552116394043,0.001,3,64,4,1,cuda,100,32,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,45.790362167015864,0.026896782219409943,0.4998769760131836,0.001,3,64,4,1,cuda,100,32,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1215.3727553442939,45.790362167015864,0.023444240912795067,0.5595448017120361,0.001,3,64,4,1,cuda,100,32,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,45.790362167015864,0.028001751750707626,0.542133092880249,0.001,3,64,4,1,cuda,100,32,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,45.790362167015864,0.030201490968465805,0.5014560222625732,0.001,3,64,4,1,cuda,100,32,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1527.950041049615,45.790362167015864,0.026519939303398132,0.515038013458252,0.001,3,64,4,1,cuda,100,32,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,45.790362167015864,0.026949860155582428,0.5260584354400635,0.001,3,64,4,1,cuda,100,32,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6441116026606,45.790362167015864,0.02737281285226345,0.527777910232544,0.001,3,64,4,1,cuda,100,32,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1550.7954670243473,36.77361665304553,0.025420043617486954,0.5580275058746338,0.001,3,64,4,1,cuda,100,64,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1396.0396115712851,36.77361665304553,0.021980807185173035,0.5558319091796875,0.001,3,64,4,1,cuda,100,64,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1260.3344184027778,36.77361665304553,0.021658513695001602,0.5532708168029785,0.001,3,64,4,1,cuda,100,64,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,36.77361665304553,0.02629454992711544,0.5676610469818115,0.001,3,64,4,1,cuda,100,64,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,943.5475914072958,36.77361665304553,0.018836377188563347,0.560661792755127,0.001,3,64,4,1,cuda,100,64,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1601.423463384789,36.77361665304553,0.026594553142786026,0.5657551288604736,0.001,3,64,4,1,cuda,100,64,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,36.77361665304553,0.030135881155729294,0.5574939250946045,0.001,3,64,4,1,cuda,100,64,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1502.9003004204317,36.77361665304553,0.025303637608885765,0.5576949119567871,0.001,3,64,4,1,cuda,100,64,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1277.1039313504016,36.77361665304553,0.023586129769682884,0.6324846744537354,0.001,3,64,4,1,cuda,100,64,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.4327570699465,36.77361665304553,0.026873638853430748,0.5565109252929688,0.001,3,64,4,1,cuda,100,64,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,891.3186574422691,45.790362167015864,0.015332987532019615,2.5485973358154297,0.001,3,64,4,1,cuda,500,32,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,2017.146632101322,45.790362167015864,0.021040000021457672,2.598424196243286,0.001,3,64,4,1,cuda,500,32,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,902.0346176372155,45.790362167015864,0.015914615243673325,2.567047357559204,0.001,3,64,4,1,cuda,500,32,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,968.5145451598058,45.790362167015864,0.01686684973537922,2.540041208267212,0.001,3,64,4,1,cuda,500,32,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,973.3789114792503,45.790362167015864,0.015544719062745571,2.5401806831359863,0.001,3,64,4,1,cuda,500,32,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,2000.144157358601,45.790362167015864,0.024318117648363113,2.4816784858703613,0.001,3,64,4,1,cuda,500,32,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1714.3151956785475,45.790362167015864,0.023255670443177223,2.4838690757751465,0.001,3,64,4,1,cuda,500,32,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1283.4522556371319,45.790362167015864,0.02054538205265999,2.523344039916992,0.001,3,64,4,1,cuda,500,32,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1199.1931959609271,45.790362167015864,0.01995283178985119,2.5369131565093994,0.001,3,64,4,1,cuda,500,32,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1182.9499743766733,45.790362167015864,0.022942304611206055,2.4769949913024902,0.001,3,64,4,1,cuda,500,32,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,724.8028415746319,36.77361665304553,0.011963988654315472,2.7605812549591064,0.001,3,64,4,1,cuda,500,64,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,985.3143341595548,36.77361665304553,0.014870459213852882,2.7483670711517334,0.001,3,64,4,1,cuda,500,64,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,728.7687808525769,36.77361665304553,0.01101132482290268,2.7477684020996094,0.001,3,64,4,1,cuda,500,64,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,789.2694645770582,36.77361665304553,0.0108650466427207,2.7469801902770996,0.001,3,64,4,1,cuda,500,64,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,581.7165877049866,36.77361665304553,0.011626509949564934,2.748234748840332,0.001,3,64,4,1,cuda,500,64,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1205.633107952644,36.77361665304553,0.01998349279165268,2.75161075592041,0.001,3,64,4,1,cuda,500,64,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1317.7644954819277,36.77361665304553,0.021432723850011826,2.754197835922241,0.001,3,64,4,1,cuda,500,64,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1252.7571326974564,36.77361665304553,0.020078949630260468,2.7545597553253174,0.001,3,64,4,1,cuda,500,64,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,882.1923200614959,36.77361665304553,0.01753152348101139,2.765235662460327,0.001,3,64,4,1,cuda,500,64,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1167.2983810240964,36.77361665304553,0.017913447692990303,2.8095438480377197,0.001,3,64,4,1,cuda,500,64,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1054.2342102786145,45.790362167015864,0.01465543732047081,5.048768997192383,0.001,3,64,4,1,cuda,1000,32,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1620.271273897674,45.790362167015864,0.017268499359488487,5.000910043716431,0.001,3,64,4,1,cuda,1000,32,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,671.4490997845548,45.790362167015864,0.012434570118784904,5.016253232955933,0.001,3,64,4,1,cuda,1000,32,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,723.00054645666,45.790362167015864,0.013405989855527878,5.0244059562683105,0.001,3,64,4,1,cuda,1000,32,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,767.4360501903448,45.790362167015864,0.01592939905822277,4.958295583724976,0.001,3,64,4,1,cuda,1000,32,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1380.9062787608768,45.790362167015864,0.021488623693585396,5.000134229660034,0.001,3,64,4,1,cuda,1000,32,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1454.0696836826473,45.790362167015864,0.022222675383090973,5.230166673660278,0.001,3,64,4,1,cuda,1000,32,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1493.2600780727075,45.790362167015864,0.01797550357878208,4.975188732147217,0.001,3,64,4,1,cuda,1000,32,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1179.1831427271586,45.790362167015864,0.019774973392486572,5.003627300262451,0.001,3,64,4,1,cuda,1000,32,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1437.6128119247824,45.790362167015864,0.022719133645296097,5.058416843414307,0.001,3,64,4,1,cuda,1000,32,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,594.5534403237951,36.77361665304553,0.009531937539577484,5.516498804092407,0.001,3,64,4,1,cuda,1000,64,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,738.1464634579986,36.77361665304553,0.011525939218699932,5.494532585144043,0.001,3,64,4,1,cuda,1000,64,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,560.4680728120817,36.77361665304553,0.010166720487177372,5.544623136520386,0.001,3,64,4,1,cuda,1000,64,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,531.9339728706493,36.77361665304553,0.009945299476385117,5.527380466461182,0.001,3,64,4,1,cuda,1000,64,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,557.4760801016566,36.77361665304553,0.010753660462796688,5.497792482376099,0.001,3,64,4,1,cuda,1000,64,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1016.7876427585342,36.77361665304553,0.018528804183006287,5.553009986877441,0.001,3,64,4,1,cuda,1000,64,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1080.1472988307396,36.77361665304553,0.01848803460597992,5.504295110702515,0.001,3,64,4,1,cuda,1000,64,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,848.3318586847389,36.77361665304553,0.015534164384007454,5.496128797531128,0.001,3,64,4,1,cuda,1000,64,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,905.2836959818441,36.77361665304553,0.018225712701678276,5.507069826126099,0.001,3,64,4,1,cuda,1000,64,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,788.5964548297356,36.77361665304553,0.01626969501376152,5.532163858413696,0.001,3,64,4,1,cuda,1000,64,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,682.0531095737115,45.790362167015864,0.011856247670948505,9.971879959106445,0.001,3,64,4,1,cuda,2000,32,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,840.4617807166164,45.790362167015864,0.013866056688129902,9.92613935470581,0.001,3,64,4,1,cuda,2000,32,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,674.9523576075134,45.790362167015864,0.012082464061677456,9.96047830581665,0.001,3,64,4,1,cuda,2000,32,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,697.103195333417,45.790362167015864,0.013696233741939068,9.99026894569397,0.001,3,64,4,1,cuda,2000,32,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,716.2206691348729,45.790362167015864,0.014188404195010662,9.912604570388794,0.001,3,64,4,1,cuda,2000,32,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1423.148334222306,45.790362167015864,0.020527435466647148,9.928093910217285,0.001,3,64,4,1,cuda,2000,32,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1295.574686767905,45.790362167015864,0.02185717783868313,9.93488359451294,0.001,3,64,4,1,cuda,2000,32,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1235.979994195532,45.790362167015864,0.021009601652622223,9.992293119430542,0.001,3,64,4,1,cuda,2000,32,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1304.9864327100067,45.790362167015864,0.021717004477977753,9.90621542930603,0.001,3,64,4,1,cuda,2000,32,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,913.3074668465529,45.790362167015864,0.01860177330672741,10.020542621612549,0.001,3,64,4,1,cuda,2000,32,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,532.7366693335844,36.77361665304553,0.007775519974529743,11.04940414428711,0.001,3,64,4,1,cuda,2000,64,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,725.5494896251673,36.77361665304553,0.011280758306384087,11.05901026725769,0.001,3,64,4,1,cuda,2000,64,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,580.3997565783969,36.77361665304553,0.010028001852333546,11.074757814407349,0.001,3,64,4,1,cuda,2000,64,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,454.6423611111111,36.77361665304553,0.008021903224289417,11.049855709075928,0.001,3,64,4,1,cuda,2000,64,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,539.7949584797524,36.77361665304553,0.009966607205569744,11.002686262130737,0.001,3,64,4,1,cuda,2000,64,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,855.9231221762049,36.77361665304553,0.015001376159489155,10.993683576583862,0.001,3,64,4,1,cuda,2000,64,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1163.872981509371,36.77361665304553,0.01716409996151924,11.00050663948059,0.001,3,64,4,1,cuda,2000,64,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,879.500813148427,36.77361665304553,0.015842612832784653,10.98167872428894,0.001,3,64,4,1,cuda,2000,64,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,801.9031712788654,36.77361665304553,0.015555685386061668,11.045439720153809,0.001,3,64,4,1,cuda,2000,64,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,773.2425352451472,36.77361665304553,0.015619311481714249,10.997681617736816,0.001,3,64,4,1,cuda,2000,64,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,30.64492608469212,0.027182023972272873,0.6340906620025635,0.001,3,128,2,1,cuda,100,32,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1872.8912329003515,30.64492608469212,0.027865294367074966,0.5640106201171875,0.001,3,128,2,1,cuda,100,32,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1522.2621135584002,30.64492608469212,0.025282910093665123,0.5625882148742676,0.001,3,128,2,1,cuda,100,32,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.9190159073796,30.64492608469212,0.025825651362538338,0.5582103729248047,0.001,3,128,2,1,cuda,100,32,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1385.8406647423026,30.64492608469212,0.025526294484734535,0.5510759353637695,0.001,3,128,2,1,cuda,100,32,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,30.64492608469212,0.027768325060606003,0.5513186454772949,0.001,3,128,2,1,cuda,100,32,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,30.64492608469212,0.029657255858182907,0.5530364513397217,0.001,3,128,2,1,cuda,100,32,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,30.64492608469212,0.027109917253255844,0.5520262718200684,0.001,3,128,2,1,cuda,100,32,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,30.64492608469212,0.02641972154378891,0.5596075057983398,0.001,3,128,2,1,cuda,100,32,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,30.64492608469212,0.02715293876826763,0.5657002925872803,0.001,3,128,2,1,cuda,100,32,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1363.918622406292,23.072663107411095,0.022353561595082283,0.7190532684326172,0.001,3,128,2,1,cuda,100,64,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1729.515806716449,23.072663107411095,0.02571074850857258,0.7083358764648438,0.001,3,128,2,1,cuda,100,64,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1408.0281804300535,23.072663107411095,0.023023366928100586,0.6928553581237793,0.001,3,128,2,1,cuda,100,64,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1370.4433881358768,23.072663107411095,0.023821339011192322,0.6362464427947998,0.001,3,128,2,1,cuda,100,64,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1201.9194826179719,23.072663107411095,0.022631963714957237,0.6351475715637207,0.001,3,128,2,1,cuda,100,64,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1621.9693827392905,23.072663107411095,0.026315268129110336,0.7078795433044434,0.001,3,128,2,1,cuda,100,64,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0020197979418,23.072663107411095,0.02894025482237339,0.638986349105835,0.001,3,128,2,1,cuda,100,64,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1524.6576409805891,23.072663107411095,0.025481650605797768,0.638573169708252,0.001,3,128,2,1,cuda,100,64,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.8353675117135,23.072663107411095,0.025967711582779884,0.6356971263885498,0.001,3,128,2,1,cuda,100,64,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.4111223539994,23.072663107411095,0.02644098363816738,0.6356954574584961,0.001,3,128,2,1,cuda,100,64,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1045.3245625732095,30.64492608469212,0.01788218505680561,2.8289339542388916,0.001,3,128,2,1,cuda,500,32,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1268.5617129978245,30.64492608469212,0.019813619554042816,2.747131109237671,0.001,3,128,2,1,cuda,500,32,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1125.9593817980253,30.64492608469212,0.019600603729486465,2.826599359512329,0.001,3,128,2,1,cuda,500,32,10
